wallet_address,trade_volume_usd,trade_count,sol_balance,avg_trade_size_usd,unique_tokens_traded,distinct_transactions
BXDQ37o9Zt2uxM5XLfzfySHjHDceHchyipPwnHjznApg,7025.14,11,,638.65,2,11
A2KffsFMz49SFTjPNqGLYibm8pjhXEv12j5D35meSkXR,8746.32,8,,1093.29,2,8
9bNyqsAi3ZhfoGg1yko9WSXLrtCM4965A3P2RojixvcP,13352.69,10,,1335.27,2,10
65UfGMtqKsugutwu9WAuxrzd7StV9FDtz8KkbNFZnjjU,22843.76,20,,1142.19,2,20
5sNnKuWKUtZkdC1eFNyqz3XHpNoCRQ1D1DfHcNHMV7gn,10045.79,12,,837.15,3,12
GQkTc2hdfGjxNc4aeJYAXyrsgmf6UhhsLfAQddbZgT3N,6231.45,9,,692.38,2,9
Dn4cnJTuBuniXTCTrHx1G45iHffCoKFcW6QUwxubKYmo,8736.4,5,,1747.28,2,5
89Qhnvdxy4H96rHNwRD9enD39J8xHX5PK2YkARSHj19S,6874.57,8,,859.32,2,8
7dG5T5mvNgxJMWrV7o6V2NjEzvAFjc2bKyQMf5ifq8cM,23823.06,12,,1985.25,3,12
DshPqYhX7JJhWaSUY5R4mWw5JRZU6Lb2qZczFdTLGztM,8558.9,11,,778.08,2,11
3LUmDindstw4iQ79CfL6XjgrV44DrabFQouvzyxYraR9,10882.62,17,,640.15,2,17
54nDKNueRLJ1EGDJNNYEzwJUrW6ADw7XTXtrSR1deaHr,48602.34,47,,1034.09,2,47
BEZPkD2ukDLjgMv4WtKp83qmuFcdhPQmeqif93eQqwp3,36650.62,43,,852.34,6,43
FKCN1nG81aFdEpE7478YByJZCjA8gziWyBcFXJ79SwaE,15618.19,20,,780.91,2,20
41qkAXxx5GJLBbK8HLCtsCR7iuhHp2ZsWvcK889HwToE,16972.86,25,,678.91,2,25
5E6tfZavrvBnm4iBpipcLkGoFSqNHk6wZ5ctAciTF1rh,3227.44,4,,806.86,2,4
CoWYKadqpgX8LwcmM8kbMGyWDHMqbwwTG6eic56UyEHb,18295.28,23,,795.45,2,23
7Vfmm2K5L1vpatEDRmMoGMQKss8bFDujLghTmqBXQW9v,41142.7,38,,1082.7,3,38
CvU1hyGhjrm4NoqRnnJtWaot19SozCprw7adFvHP3kzv,23678.14,11,,2152.56,2,11
3ZzmNW7DivsgKPeUWr32a1TMBJJtUNzzNWHUUN4WE6Sx,13289.51,20,,664.48,3,20
9YHynAnpx9sPNriVviq98e4qQ2BZqFjP5LapticCBUkW,17075.61,30,,569.19,5,30
Fgvp3eHiRxKdJeWahPjfttYoXdu8KVfJmBACfLYCArSo,7906.28,11,,718.75,2,11
8iW3beJYQshC67oqJtrL4A8KwLQF2tZLUwBA3ppumLDS,20077.74,11,,1825.25,2,11
BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd,16155.18,28,,576.97,7,28
HgpuinF1neom2XwQCrHTzVYTnJsuDddBu24tx6sXbB3d,15714.29,21,,748.3,4,21
7q3LPz2hcTFzEXKExoCwDZh1qBPenJBMXW34vKR3HHQM,15714.74,22,,714.31,2,22
V8WZPPKMGnd2tvB9UHaPL3aCfk3ZJQZHCSpCikKuvRi,22262.38,17,,1309.55,4,17
BpkcCraXyf1U8Q98Gt9KimUgRMJzwsw5qKsTZz2YAYKU,45312.22,24,,1888.01,2,24
4MxYfgLu7kMcUQfkn8nbvFAdRLxEbxyg91AcH4aMnrtV,12516.79,10,,1251.68,2,10
6Dwf444Z96XRpNLZYojqK9hCdj37zEdXFSDKaxNCWrMC,8341.43,16,,521.34,2,16
F7uo5xBJcLBxq6g9C7gU582wuBPLuE26rwGoQFuh3TcH,15543.54,21,,740.17,2,21
EpFeTaHsWcmtJDik2f2dEjwM1xKLrbG76jZ27xWhKPL7,6835.55,9,,759.51,2,9
ELTM8Ftxyn8tN4Xbq9kJTuBMyfa83mygbxfxVUHxg5YM,33066.01,16,,2066.63,2,16
HTv9FBbKK8WBRYZuMjo8mXtZe4grF7Zcf3SPyeM5tHFU,16997.34,16,,1062.33,2,16
Cb4PKe7wc2KGgEYKCKo6NtuhAgrmZpxU7WXuk1t1MwFa,11694.63,8,,1461.83,2,8
EbBCc8z1KSxqby8pstug6UCmGSNiiQv1ujh5QT9Vjg9u,42905.23,33,,1300.16,3,33
Bz9hEtuBs5zVYHZq1tk7zdBqU5FvpNTCfLdPJQM2jHeY,15790.78,12,,1315.9,2,12
51jPecfShiaCCmHJuVCCYuSVLMi4SN8AkzLidpq8HQ36,3121.72,6,,520.29,2,6
CqAPVA5kSTP4N3AQAJPEe5zBHQA59XyHYLXydYb4RmyN,6887.84,11,,626.17,2,11
6H5DZJeeckLa6ihShTzoBRxgK7QTsZ5X2u1SVsybgjtQ,44857.35,51,,879.56,2,51
89LacMzfc2GU9474p9j5Qr2qRdb45X93Keivus4Nd82h,31182.92,37,,842.78,8,37
8jSNgHnUXWpqk9GKgXhhW2QkcrjhYehsJxkFiZZaaJ79,11548.24,10,,1154.82,2,10
ABNL41SwMLVRaCq6okEWsWyvLwm56nazUNwMrTHgmuyf,19332.75,9,,2148.08,2,9
8ofFYLerEAsfdbvTAqTbDeAouSQh4ZjUV168Qh8J1G5N,44411.45,26,,1708.13,3,26
2NoKHVZT5SQRjkG73tCReguFLqCNg9KwrYuJ1wZscxVV,46198.63,43,,1074.39,4,43
DTqjiUdP7oLhstYseMDubFqpXiMEgsdr4tKZHHFg8fbc,11046.27,15,,736.42,2,15
65NRohHfdjJhm7oW9kvPfvT8jRWpxg2KbhecVGQSJ3jR,39473.72,51,,773.99,3,51
Hzpf8iiCN78gzqbXy32bFQxcUyRqdngCsvDVHbdJ8cra,24629.78,27,,912.21,3,27
FsTD5usSSfut1dcSufZAbWfBcj6dxAN1SXRmiH6tT8gx,13253.41,14,,946.67,2,14
5vnjV5wtWJzFKT2hZ8o1374epqs7poPdTok63bAC3ByL,13604.51,19,,716.03,3,19
A7kzQiBx8CQphSxZ54scfhajwfZbUEo8PeduTfmUn6yF,17281.56,9,,1920.17,2,9
DSX9PygxHwTYcBXc5Bt1hVJFuKAKtJWbEVrpi5jnpVSS,48813.57,51,,957.13,3,51
3iUoSXvsJLbvLpn2ht5V6kApqnMsnZJxcRgsDqz3XKu1,7788.94,7,,1112.71,2,7
CCL98TwsT94miGGxjwT1KHX8fnrLghv9g5jhs3w8tV59,31033.56,20,,1551.68,2,20
AecuE8qJepSwMM9nqoEQHgeA2E8MrvGVVbUJJhXz7PHn,12057.39,18,,669.86,2,18
8djEobG9pzbVhShkWJed3Sx8RrVxzpekXUYmWzrPd5QM,12770.5,18,,709.47,2,18
ET9nemtTS3W1kP8Dj9SsXe4WAapY2WWBPnHCg9jUA5DB,23370.8,30,,779.03,3,30
3xPVHP93u5G2qCeWw8SD3wPwoXrE7JZzQ5t7hhaFLPqj,28322.63,27,,1048.99,2,27
BimGhLo1UxK1xb2xh2pKJNHC24sK3HWw7bYjAM718eyx,25647.64,24,,1068.65,3,24
2ebhTQ6fsEpmAT2yZEwXWstyYmmU5EqkhEWeYubdCveJ,47830.89,40,,1195.77,2,40
2G7icnHHuoMLKLN29xSYqrCy6qw3wBxgdZvWbdF2LiX8,32828.24,31,,1058.98,3,31
47SmgD4Cf1af7Qz4Gb9s9XFPYr6YGBVnJfJrXVnEV1kS,8824.63,13,,678.82,2,13
HtBSmwrZr219tHrjmu3JW3gSL56w8K3bxivgokR3Ehwk,26337.78,25,,1053.51,4,25
GBTktgMJ2GggbdEoKdGgLBwdYu5rfRkHiYJ8Q9Tg5LYa,17304.39,15,,1153.63,2,15
2LKPKk4dg1mTcjpBj5XTiPE6GtaVS1z7cvXHDUCKB4u2,32144.62,30,,1071.49,2,30
9MLoJpxBesu4BHjwJm9pLAcsECsJAF1HwJh2WVi75a6T,35098.39,17,,2064.61,2,17
BycPXVcHbVh6U8T4Vvjd4rCYsHwCQ6itk3jVVDNyqLdH,34758.2,44,,789.96,4,44
3mU9sMNn1qtUwf5WKxXEFCZVT6SQ95bx9y6di2dPomNY,37225.32,49,,759.7,7,49
J8NLd2QQnWE2bfSEdgCNoKvEFAinrHpfReieJnHTCPAP,43465.74,55,,790.29,6,55
7Ge3HiF3jiJ8WNaBjKzH6NFm9XBErinewy1ABJX9QeYx,25866.68,34,,760.78,4,34
EL4qfU4GFwK8K5YCubjKLpHNgr2xkz5EdcF4bCjm1rVq,44208.03,57,,775.58,6,57
7NZhYC76NjPMcvxFDJUEbq9ZdHTDcSzBQqjsjJmLjbo3,33871.78,44,,769.81,5,44
7zhGWf9mp1UAQdmWsm8ktuwXv9GkRGuXxC1wbhRggo2Y,30385.33,43,,706.64,6,43
BsMTYEVy5T79WLznoPKoe47Ye69sPcVNQqbGocYyQrLp,23348.65,25,,933.95,2,25
FPZg6qLRr3aUrq3a2x3b17DqtSJg7FDa6H5rWYiUQFSC,30091.21,34,,885.04,6,34
Ai6tGdapg9rE8dcpM4hDUYJ5c8P6kAkKzJTFZSrAYyX8,35978.05,37,,972.38,2,37
k1bWgJv1fdVMCqgDM2jkEfhEzKW7XgGpj8vGGKjgSnJ,8918.74,14,,637.05,2,14
AarLNQck3ZsTrLduGe1nrbPLNtbzVnNMWirtWBp8uXgp,18937.14,25,,757.49,4,25
5acQnQ9ByfrD6AdzQuoWKQ8ojdLqzkEqsid6VvSNyuhU,14684.82,20,,734.24,2,20
7bZvuMvFa42tXHzSQhtY2HX2jmyLSajPT6jTMzRPiPFG,13296.47,22,,604.38,4,22
F121A6gjKT6fjBvpD8YGPPiWZF6yxcDTGnHbBMBVXwKg,22218.52,11,,2019.87,2,11
Cu1sogfSAue7t7NEDXq9THfqbkseYsMUgpwiFGFSWEVq,31818.6,32,,994.33,6,32
HcyXt3MYy4CMs42cG6YyTy5C4C1G5Hrw91wLMCJCDDew,11735.14,8,,1466.89,2,8
Em6a5aKo3iZTC98cM9Y29AJBc9rtuwV6ZDdRLi34mDZ4,10504.43,20,,525.22,3,20
7xAJKsBBMjk2Ci5mjcYphMEsMG9F8YHcQxyi3W7XJviq,9368.31,13,,720.64,2,13
